study_id,name,name,software,basecalldate,version,study_id,run_date,sequencer,library_id,run_id,sample_id,sample_source,sample_type,partitioning_method,read_group_id
128,0A4I0U,TARGET-40-0A4I0U-10A-01D,BUSTARD,2011-11-19,1.9.0,128,2011-11-10,FlyingDog,2044,198,1725,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40707
128,0A4I0U,TARGET-40-0A4I0U-10A-01D,BUSTARD,2011-11-19,1.9.0,128,2011-11-10,FlyingDog,2044,198,1725,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40707
128,NAASJI,TARGET-40-NAASJI-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2047,182,1728,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40696
128,NAASJI,TARGET-40-NAASJI-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2047,182,1728,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40696
128,NAASJI,TARGET-40-NAASJI-10A-01D,BUSTARD,2011-11-19,1.9.0,128,2011-11-10,FlyingDog,2047,198,1728,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40706
128,NAASJI,TARGET-40-NAASJI-10A-01D,BUSTARD,2011-11-19,1.9.0,128,2011-11-10,FlyingDog,2047,198,1728,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40706
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2049,182,1729,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40695
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2049,182,1729,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40695
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-11-04,1.9.0,128,2011-11-23,Clipper,2049,200,1729,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40709
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-11-04,1.9.0,128,2011-11-23,Clipper,2049,200,1729,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40709
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-12-27,1.9.0,128,2011-12-15,Dogfish,2049,203,1729,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40711
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-12-27,1.9.0,128,2011-12-15,Dogfish,2049,203,1729,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40711
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-12-27,1.9.0,128,2011-12-15,Dogfish,2049,203,1729,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40710
128,0A4I3W,TARGET-40-0A4I3W-10A-01D,BUSTARD,2011-12-27,1.9.0,128,2011-12-15,Dogfish,2049,203,1729,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40710
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2050,182,1731,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40694
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-09-03,1.9.0,128,2011-08-23,Clipper,2050,182,1731,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40694
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-11-26,1.9.0,128,2011-11-18,Stone,2050,199,1731,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40708
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-11-26,1.9.0,128,2011-11-18,Stone,2050,199,1731,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40708
128,0A4I0U,TARGET-40-0A4I0U-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2051,186,1777,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40701
128,0A4I0U,TARGET-40-0A4I0U-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2051,186,1777,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40701
128,NAASJI,TARGET-40-NAASJI-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2054,186,1780,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40700
128,NAASJI,TARGET-40-NAASJI-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2054,186,1780,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40700
128,0A4I3W,TARGET-40-0A4I3W-01A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-14,Dogfish,2055,188,1789,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40704
128,0A4I3W,TARGET-40-0A4I3W-01A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-14,Dogfish,2055,188,1789,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40704
128,0A4I8S,TARGET-40-0A4I8S-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2056,186,1784,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40699
128,0A4I8S,TARGET-40-0A4I8S-01A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2056,186,1784,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40699
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2057,186,1731,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40698
128,0A4I8S,TARGET-40-0A4I8S-10A-01D,BUSTARD,2011-09-10,1.9.0,128,2011-09-02,Stone,2057,186,1731,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40698
128,NAASJK,TARGET-40-NAASJK-01A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-13,FlyingDog,2067,187,1794,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40702
128,NAASJK,TARGET-40-NAASJK-01A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-13,FlyingDog,2067,187,1794,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40702
128,NAASJK,TARGET-40-NAASJK-01A-01D,BUSTARD,2011-11-08,1.9.0,128,2011-10-31,Dogfish,2067,195,1794,Tumor,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40705
128,NAASJK,TARGET-40-NAASJK-01A-01D,BUSTARD,2011-11-08,1.9.0,128,2011-10-31,Dogfish,2067,195,1794,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40705
128,0A4HXV,TARGET-40-0A4HXV-10A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-13,FlyingDog,2080,187,1716,NA,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40703
128,0A4HXV,TARGET-40-0A4HXV-10A-01D,BUSTARD,2011-09-23,1.9.0,128,2011-09-13,FlyingDog,2080,187,1716,Normal,Genomic DNA,Agilent_SureSelect_Human_All_Exon_50Mb_Kit,40703
128,NAAECZ,TARGET-40-NAAECZ-10A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6016,439,4658,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38810
128,NAAECZ,TARGET-40-NAAECZ-10A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6016,464,4658,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38826
128,NAAEDA,TARGET-40-NAAEDA-01A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6017,439,4659,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38808
128,NAAEDA,TARGET-40-NAAEDA-01A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6017,464,4659,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38824
128,NAAECZ,TARGET-40-NAAECZ-01A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6018,439,4657,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38809
128,NAAECZ,TARGET-40-NAAECZ-01A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6018,464,4657,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38825
128,NAAEDA,TARGET-40-NAAEDA-06A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6019,439,4660,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38807
128,NAAEDA,TARGET-40-NAAEDA-06A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6019,464,4660,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38823
128,NAAEDA,TARGET-40-NAAEDA-10A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6021,439,4661,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38813
128,NAAEDA,TARGET-40-NAAEDA-10A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6021,464,4661,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38821
128,NAAEDB,TARGET-40-NAAEDB-10A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6022,439,4663,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38814
128,NAAEDB,TARGET-40-NAAEDB-10A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6022,464,4663,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38822
128,NAAEDD,TARGET-40-NAAEDD-01A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6023,439,4664,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38812
128,NAAEDD,TARGET-40-NAAEDD-01A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6023,464,4664,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38820
128,NAAEDD,TARGET-40-NAAEDD-06A-01D,BUSTARD,2013-08-05,1.9.4,128,2013-07-25,HiSeq-ATC,6024,439,4665,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38811
128,NAAEDD,TARGET-40-NAAEDD-06A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6024,464,4665,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38819
128,NAAEDG,TARGET-40-NAAEDG-01A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6026,436,4666,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38801
128,NAAEDG,TARGET-40-NAAEDG-01A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6026,464,4666,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38817
128,NAAEDG,TARGET-40-NAAEDG-10A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6027,436,4667,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38802
128,NAAEDG,TARGET-40-NAAEDG-10A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6027,464,4667,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38818
128,NAAEDH,TARGET-40-NAAEDH-01A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6028,436,4668,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38800
128,NAAEDH,TARGET-40-NAAEDH-01A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6028,464,4668,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38816
128,NAAEDH,TARGET-40-NAAEDH-06A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6029,436,4670,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38799
128,NAAEDH,TARGET-40-NAAEDH-06A-01D,BUSTARD,2013-10-08,1.9.4,128,2013-10-01,HiSeq-ATC,6029,464,4670,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38815
128,NAAEDH,TARGET-40-NAAEDH-10A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6031,436,4671,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38805
128,NAAEDH,TARGET-40-NAAEDH-10A-01D,BUSTARD,2013-11-21,1.9.4,128,2013-11-01,HiSeq-ATC,6031,476,4671,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38833
128,NAAEDI,TARGET-40-NAAEDI-08A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6032,436,4672,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38806
128,NAAEDI,TARGET-40-NAAEDI-08A-01D,BUSTARD,2013-11-21,1.9.4,128,2013-11-01,HiSeq-ATC,6032,476,4672,Tumor,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38834
128,NAAEDI,TARGET-40-NAAEDI-06A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6033,436,4673,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38804
128,NAAEDI,TARGET-40-NAAEDI-06A-01D,BUSTARD,2013-11-21,1.9.4,128,2013-11-01,HiSeq-ATC,6033,476,4673,Metastasis,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38832
128,NAAEDI,TARGET-40-NAAEDI-10A-01D,BUSTARD,2013-07-18,1.9.4,128,2013-07-10,HiSeq-ATC,6034,436,4674,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38803
128,NAAEDI,TARGET-40-NAAEDI-10A-01D,BUSTARD,2013-11-21,1.9.4,128,2013-11-01,HiSeq-ATC,6034,476,4674,Normal,Genomic DNA,Illumina_TruSeq_Exome_Enrichment_Kit,38831
128,NAAEDB,TARGET-40-NAAEDB-01A-01D,BUSTARD,2013-11-08,1.9.4,128,2013-11-01,HiSeq-ATC,6424,475,4662,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,38950
128,NAAEDH,TARGET-40-NAAEDH-08A-01D,BUSTARD,2013-11-08,1.9.4,128,2013-11-01,HiSeq-ATC,6425,475,4669,TumorTwo,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,38990
128,NAAGJM,TARGET-40-NAAGJM-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8395,666,5380,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34495
128,NAAGJN,TARGET-40-NAAGJN-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8396,666,5381,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34496
128,NAAGJP,TARGET-40-NAAGJP-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8397,666,5382,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34497
128,NAAGJR,TARGET-40-NAAGJR-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8398,666,5383,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34498
128,NAAGJS,TARGET-40-NAAGJS-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8400,666,5384,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34489
128,NAAGJU,TARGET-40-NAAGJU-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8401,666,5385,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34490
128,NAAGJX,TARGET-40-NAAGJX-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8402,666,5386,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34491
128,NAAGJY,TARGET-40-NAAGJY-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8403,666,5387,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34492
128,NAAGJZ,TARGET-40-NAAGJZ-01A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8404,666,5388,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34493
128,NAAGJK,TARGET-40-NAAGJK-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8406,666,5548,NormalTwo,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34454
128,NAAGJM,TARGET-40-NAAGJM-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8407,666,5549,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34455
128,NAAGJN,TARGET-40-NAAGJN-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8408,666,5550,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34456
128,NAAGJP,TARGET-40-NAAGJP-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8409,666,5551,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34457
128,NAAGJR,TARGET-40-NAAGJR-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8410,666,5552,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34458
128,NAAGJS,TARGET-40-NAAGJS-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8412,666,5553,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34449
128,NAAGJU,TARGET-40-NAAGJU-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8413,666,5554,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34450
128,NAAGJX,TARGET-40-NAAGJX-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8414,666,5555,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34451
128,NAAGJY,TARGET-40-NAAGJY-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8415,666,5556,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34452
128,NAAGJZ,TARGET-40-NAAGJZ-10A-01D,BUSTARD,2015-05-28,1.9.4,128,2015-05-21,HiSeq-Meltzer,8416,666,5557,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,34453
128,NAAGJW,TARGET-40-NAAGJW-01A-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9825,766,5497,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36332
128,NAAGJW,TARGET-40-NAAGJW-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9825,779,5497,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36877
128,NAAGJW,TARGET-40-NAAGJW-01A-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9826,766,5497,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36333
128,NAAGJW,TARGET-40-NAAGJW-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9826,779,5497,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36878
128,NAAGKG,TARGET-40-NAAGKG-01A-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9827,766,5502,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36334
128,NAAGKG,TARGET-40-NAAGKG-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9827,779,5502,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36879
128,NAAGJK,TARGET-40-NAAGJK-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9828,766,7058,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36335
128,NAAGJK,TARGET-40-NAAGJK-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9828,779,7058,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36881
128,NAAGJT,TARGET-40-NAAGJT-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9829,766,7057,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36336
128,NAAGJT,TARGET-40-NAAGJT-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9829,779,7057,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36882
128,NAAGJV,TARGET-40-NAAGJV-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9830,766,7056,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36337
128,NAAGJV,TARGET-40-NAAGJV-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9830,779,7056,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36883
128,NAAIBU,TARGET-40-NAAIBU-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500391,9831,766,7061,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36338
128,NAAIBU,TARGET-40-NAAIBU-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9831,779,7061,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36884
128,NAAGKL,TARGET-40-NAAGKL-01A-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9833,767,5506,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36319
128,NAAGKL,TARGET-40-NAAGKL-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9833,779,5506,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36871
128,NAAGKM,TARGET-40-NAAGKM-01A-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9834,767,5507,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36320
128,NAAGKM,TARGET-40-NAAGKM-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9834,779,5507,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36872
128,NAAGJW,TARGET-40-NAAGJW-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9835,767,7055,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36321
128,NAAGJW,TARGET-40-NAAGJW-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9835,779,7055,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36873
128,NAAGKC,TARGET-40-NAAGKC-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9836,767,7054,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36322
128,NAAGKC,TARGET-40-NAAGKC-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9836,779,7054,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36874
128,NAAGKG,TARGET-40-NAAGKG-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9837,767,7053,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36323
128,NAAGKG,TARGET-40-NAAGKG-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9837,779,7053,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36875
128,NAAIBW,TARGET-40-NAAIBW-10B-01D,NEXTSEQ,2016-03-07,unknown,128,2016-03-07,NS500348,9838,767,7059,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36324
128,NAAIBW,TARGET-40-NAAIBW-10B-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9838,779,7059,Normal,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36876
128,NAAGJK,TARGET-40-NAAGJK-01A-01D,NEXTSEQ,2016-03-08,unknown,128,2016-03-08,NS500391,9840,768,5379,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36346
128,NAAGJK,TARGET-40-NAAGJK-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9840,779,5379,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36885
128,NAAGJT,TARGET-40-NAAGJT-01A-01D,NEXTSEQ,2016-03-08,unknown,128,2016-03-08,NS500391,9841,768,5495,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36347
128,NAAGJT,TARGET-40-NAAGJT-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9841,779,5495,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36886
128,NAAGJV,TARGET-40-NAAGJV-01A-01D,NEXTSEQ,2016-03-08,unknown,128,2016-03-08,NS500391,9842,768,5496,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36348
128,NAAGJV,TARGET-40-NAAGJV-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9842,779,5496,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36887
128,NAAIBU,TARGET-40-NAAIBU-01A-01D,NEXTSEQ,2016-03-08,unknown,128,2016-03-08,NS500391,9843,768,7062,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36349
128,NAAIBU,TARGET-40-NAAIBU-01A-01D,BUSTARD,2016-04-22,1.9.4,128,2016-04-15,HiSeq,9843,779,7062,Tumor,Genomic DNA,Illumina_Nextera_Rapid_Capture_Exome,36888
